word,x,y,season
クレベース(18),-7.160554,30.17519,18
カイオーガ(18),-8.494723,10.595315,18
ムゲンダイナ(18),-23.358747,-2.6172972,18
オーロンゲ(18),31.048237,-3.6738555,18
ドヒドイデ(18),-37.594627,17.289307,18
ラウドボーン(18),-17.059652,14.048104,18
イダイトウ(18),39.59292,0.6389894,18
アシレーヌ(18),-1.2897888,-9.158956,18
ガオガエン(18),10.953554,27.41549,18
ブリムオン(18),27.066698,-21.663408,18
ラッキー(18),-30.78906,23.4808,18
ヌメルゴン(18),-3.537013,-5.8509207,18
ヒードラン(18),-4.2118692,9.552547,18
イエッサン(18),-7.9657087,-32.92314,18
グレンアルマ(18),18.413315,-24.916475,18
トリトドン(18),-5.7469745,-26.95479,18
テツノカイナ(18),-4.8270516,3.3345737,18
キノガッサ(18),-26.088274,-9.543732,18
バンギラス(18),12.044064,-12.827032,18
ソウブレイズ(18),-25.617987,32.999966,18
サーフゴー(18),-36.297626,-8.562815,18
テツノドクガ(18),1.5027962,-37.8567,18
ラティアス(18),-1.2552911,18.3242,18
ウネルミナモ(18),-22.855545,-19.861317,18
エアームド(18),-6.198189,-15.289331,18
ハピナス(18),-29.47681,8.840923,18
トドロクツキ(18),-6.3462825,17.43541,18
バシャーモ(18),0.60969174,-4.6193604,18
ヤドラン(18),-1.3972204,3.750453,18
イダイナキバ(18),5.2391987,-26.407629,18
ネクロズマ(18),25.60024,-22.29503,18
ロトム(18),12.544722,-38.722748,18
ドリュウズ(18),-4.1716247,22.114359,18
ラティオス(18),-22.441175,-11.583479,18
ルギア(18),-11.865359,-5.8531966,18
クレセリア(18),-21.680637,-8.79277,18
テツノブジン(18),-10.056294,-6.1996098,18
ウガツホムラ(18),-11.340684,9.423438,18
オリーヴァ(18),-20.562967,-0.5871238,18
フワライド(18),-20.857237,8.063792,18
ダグトリオ(18),-11.393275,-26.59634,18
ジャローダ(18),9.249911,5.301571,18
ルカリオ(18),24.535648,11.586036,18
マンムー(18),0.5206274,-25.94485,18
エルフーン(18),-4.7943454,19.556217,18
ギラティナ(18),-11.214537,0.5216995,18
ドータクン(18),30.724474,17.383623,18
サーナイト(18),-10.570808,10.812612,18
マリルリ(18),39.243633,3.148412,18
タギングル(18),9.939971,22.9508,18
ドレディア(18),-32.869522,-8.422057,18
グラードン(18),-4.9182124,-10.169675,18
キュウコン(18),6.4609904,17.455551,18
キチキギス(18),-26.378876,0.31234372,18
ザマゼンタ(18),16.565392,5.713358,18
ドラパルト(18),-5.164987,21.406612,18
サケブシッポ(18),5.84357,-12.503578,18
サンダー(18),1.299851,-9.188634,18
デカヌチャン(18),-16.080673,-3.2017791,18
ウルガモス(18),-15.660644,-23.282696,18
イルカマン(18),7.4503503,19.247782,18
メレシー(18),2.9123976,-5.4941177,18
ムウマージ(18),-12.785986,-37.722794,18
マフォクシー(18),9.89808,-23.69137,18
シャンデラ(18),13.253146,7.1439166,18
ドーブル(18),23.513979,5.9002976,18
ドデカバシ(18),25.607763,-5.963501,18
ブラッキー(18),-0.6135949,-31.465645,18
リーフィア(18),24.124853,-8.903184,18
ハリーマン(18),-7.168901,-8.488964,18
ディアルガ(18),22.36097,8.978226,18
キュレム(18),7.5234346,-6.621616,18
レジエレキ(18),2.7931721,-1.5257182,18
ポリゴン２(18),14.982983,-7.511891,18
テツノコウベ(18),22.392529,-5.8566356,18
マスカーニャ(18),39.819313,-10.503879,18
カマスジョー(18),7.848606,17.199394,18
ランターン(18),4.6125445,-1.7540195,18
アノホラグサ(18),26.28259,17.239285,18
メテノ(18),-9.578445,2.2313023,18
ボーマンダ(18),19.226486,13.1549425,18
エルレイド(18),11.441668,-10.978342,18
テツノカシラ(18),16.495188,-4.3985662,18
フライゴン(18),26.297224,-4.2474236,18
サンダース(18),38.23857,11.869377,18
リキキリン(18),17.552582,1.8308235,18
ウェーニバル(18),2.113558,7.8290515,18
ラプラス(18),9.691036,5.188321,18
ラグラージ(18),-1.1077588,14.377179,18
タケルライコ(18),-2.3484087,-12.3376255,18
エンペルト(18),5.966871,2.2183764,18
メガニウム(18),13.9249735,-10.848839,18
クエスパトラ(18),1.4811722,-24.137844,18
ウッウ(18),5.946953,-13.1136,18
ピクシー(18),19.349766,17.797312,18
クレッフィ(18),18.449066,1.9710373,18
ポリゴンＺ(18),-13.647786,-4.87846,18
ミュウツー(18),18.867577,-4.2794504,18
ミミズズ(18),-13.339852,-39.046284,18
モロバレル(18),-32.278088,-22.98761,18
エンテイ(18),17.960642,-3.3002796,18
ガケガニ(18),14.67808,1.3169816,18
ペルシアン(18),-33.49505,-14.243953,18
カビゴン(18),8.655313,25.84887,18
カイリュー(19),-38.386414,5.2318096,19
パオジアン(19),-20.011774,-14.560061,19
ハバタクカミ(19),-3.5403836,2.7741547,19
ウーラオス(19),10.380408,-14.233109,19
ガチグマ(19),-1.7233361,36.298286,19
バドレックス(19),-7.584446,-16.779278,19
ディンルー(19),-28.8993,24.87563,19
ヘイラッシャ(19),-25.401566,17.898483,19
ミライドン(19),10.09828,-12.06251,19
オオニューラ(19),0.7636377,-12.767829,19
キラフロル(19),9.511976,28.637915,19
オーガポン(19),-20.591154,3.2796392,19
ランドロス(19),1.3301945,19.78244,19
ハッサム(19),-23.664152,-33.022987,19
イーユイ(19),14.0632515,-12.381922,19
ミミッキュ(19),-29.521526,-0.69136244,19
コライドン(19),-40.35872,2.4067857,19
グライオン(19),-27.487217,9.762382,19
テツノワダチ(19),9.216614,-1.4600756,19
ザシアン(19),-22.73487,19.374044,19
メタモン(19),-7.221919,-5.5688877,19
ドオー(19),-12.721798,23.112692,19
アーマーガア(19),-24.811525,-19.150085,19
ルナアーラ(19),3.8606493,18.599083,19
ムゲンダイナ(19),-18.857464,0.7942378,19
ブリジュラス(19),5.144812,4.2071624,19
テラパゴス(19),-2.8070068,13.297609,19
ゴリランダー(19),10.654954,-11.73286,19
オーロンゲ(19),31.500824,-4.136049,19
カバルドン(19),23.228825,23.599533,19
キョジオーン(19),-15.820641,33.66252,19
ラウドボーン(19),-17.15859,14.409534,19
ママンボウ(19),-35.65714,18.733168,19
テツノカイナ(19),2.9566374,15.322402,19
ベトベトン(19),-13.927168,-2.504722,19
ガオガエン(19),8.641584,3.2677488,19
アシレーヌ(19),9.758355,12.822621,19
ラッキー(19),-30.72268,24.641489,19
クレベース(19),-5.9480314,29.568834,19
キノガッサ(19),-25.662481,-9.204737,19
ホウオウ(19),15.670858,7.429925,19
サーフゴー(19),-36.28758,-8.967133,19
ルギア(19),17.839792,-9.772429,19
ネクロズマ(19),7.527853,28.321566,19
ウネルミナモ(19),15.443024,1.917959,19
エアームド(19),30.983036,-6.144986,19
ロトム(19),12.440403,-38.373154,19
ヌメルゴン(19),5.381532,-23.370428,19
イダイトウ(19),5.936991,16.173656,19
ゴチルゼル(19),31.151283,14.558339,19
テツノツツミ(19),10.873534,8.962118,19
ドヒドイデ(19),-37.791317,17.062551,19
エルフーン(19),28.975767,-3.699671,19
ヒードラン(19),2.025243,-20.784857,19
タギングル(19),9.389582,3.5415475,19
カイオーガ(19),13.04675,-4.441219,19
クレセリア(19),9.873572,-7.938718,19
ドリュウズ(19),-5.8086705,-2.6422865,19
バンギラス(19),12.279702,-13.035232,19
ヤドラン(19),-1.6973039,3.9954078,19
テツノカシラ(19),-13.674841,0.92652375,19
ドータクン(19),30.833988,17.221224,19
タケルライコ(19),-2.7150626,-4.2038975,19
フシギバナ(19),21.71895,8.168952,19
マリルリ(19),39.203575,3.2489042,19
チオンジェン(19),15.316252,1.5761933,19
サイドン(19),-19.461056,8.030895,19
イエッサン(19),-8.190818,-32.85741,19
エンテイ(19),-3.349686,2.8663528,19
マンムー(19),-1.8847921,-16.495565,19
セグレイブ(19),36.806034,-19.301609,19
マタドガス(19),-6.0626245,12.737106,19
テツノブジン(19),-4.11528,11.800053,19
キュレム(19),2.671197,18.101866,19
キュウコン(19),19.954765,7.332686,19
ラティアス(19),15.408068,-16.230745,19
サケブシッポ(19),25.568592,7.353067,19
マシマシラ(19),21.320587,5.4174585,19
ハリーマン(19),-1.3388261,-29.89327,19
ウガツホムラ(19),16.38662,-8.989397,19
エルレイド(19),13.877911,4.299449,19
ダーテング(19),10.604947,14.769221,19
ポットデス(19),20.180803,-9.426619,19
モロバレル(19),-32.892998,-23.28059,19
ジバコイル(19),2.6665685,37.331913,19
ギラティナ(19),4.5297027,1.6124946,19
ファイヤー(19),16.315193,5.117256,19
バクフーン(19),0.65732396,24.636023,19
クエスパトラ(19),1.9971825,-24.09537,19
ブリムオン(19),26.658442,-21.443445,19
レックウザ(19),-6.9147763,-32.507633,19
レジエレキ(19),-6.1431236,-3.9891038,19
オリーヴァ(19),15.179431,7.390142,19
マスカーニャ(19),39.613743,-10.045419,19
レシラム(19),2.5824318,2.5920749,19
テツノイサハ(19),9.927696,11.380683,19
ヤドキング(19),-3.3416922,11.716022,19
ユクシー(19),3.7645745,12.365846,19
バルジーナ(19),25.669226,0.33008364,19
アラブルタケ(19),3.1127656,15.512089,19
シビルドン(19),-3.5861504,-4.4026794,19
カビゴン(19),-8.321288,25.844112,19
ペリッパー(19),-13.929742,-16.061714,19
グラードン(19),-10.3023205,-32.284683,19
コノヨザル(19),0.67151624,-39.963406,19
エーフィ(19),6.155176,-15.549766,19
ハピナス(19),-28.685738,7.9183946,19
ピクシー(19),23.74736,21.191654,19
エムリット(19),22.48521,-2.1312475,19
トドロクツキ(19),17.580954,15.842015,19
ミミズズ(19),-13.400077,-39.320953,19
モスノウ(19),8.043028,18.215956,19
ザマゼンタ(19),5.3008447,8.619462,19
ゲンガー(19),20.510036,-0.41358098,19
ラティオス(19),4.3183017,-11.472833,19
ラブトロス(19),16.187014,11.673587,19
グレンアルマ(19),18.427181,-24.900173,19
パオジアン(20),29.279615,-6.919812,20
ウーラオス(20),18.146544,7.0546923,20
ハバタクカミ(20),12.685604,-4.7787914,20
カイリュー(20),-38.242374,4.848822,20
バドレックス(20),24.011261,-21.137493,20
オーガポン(20),2.5570836,-14.195003,20
ガチグマ(20),-4.9240828,-20.586437,20
グライオン(20),3.9355757,6.883397,20
ヘイラッシャ(20),-24.52496,17.533695,20
ランドロス(20),15.34812,13.49091,20
ディンルー(20),3.9958663,-5.5143113,20
ミライドン(20),12.659166,0.60950005,20
コライドン(20),24.83432,23.095554,20
オオニューラ(20),-13.841607,-0.94700253,20
ドオー(20),-13.045801,23.176094,20
ミミッキュ(20),-29.315413,-0.69653046,20
オーロンゲ(20),31.645811,-4.782239,20
ハッサム(20),-23.296633,-32.887596,20
テツノワダチ(20),1.9755013,-39.502483,20
イーユイ(20),4.2762785,6.45227,20
キョジオーン(20),-15.273392,33.56661,20
ママンボウ(20),14.137841,11.101718,20
ムゲンダイナ(20),2.0844233,-3.3698063,20
ゴリランダー(20),5.3944,-23.396711,20
ラウドボーン(20),-17.130322,14.558481,20
ルナアーラ(20),0.44795588,3.949567,20
ザシアン(20),-1.0442871,-1.743461,20
キラフロル(20),9.830517,28.52658,20
ブリジュラス(20),20.954765,9.576226,20
メタモン(20),-7.164449,-5.7781076,20
カイオーガ(20),-6.24571,2.9847865,20
ラッキー(20),-30.29569,24.309725,20
カバルドン(20),23.307486,23.930288,20
キノガッサ(20),-25.403082,-9.609508,20
ベトベトン(20),-10.778513,-11.483805,20
ルギア(20),8.981914,-28.051352,20
アシレーヌ(20),5.372346,19.480421,20
ガオガエン(20),-4.899392,-20.518309,20
アーマーガア(20),-24.164074,-19.611116,20
クレベース(20),-6.186816,29.861773,20
ドドゲザン(20),9.333306,-30.434248,20
ラティオス(20),6.645996,11.421259,20
テラパゴス(20),28.12416,9.621755,20
ゴチルゼル(20),23.009617,10.752329,20
テツノツツミ(20),11.424209,16.977968,20
ヒードラン(20),19.977001,8.799296,20
マタドガス(20),10.71781,9.140088,20
ハリーマン(20),5.8371525,-12.172313,20
ホウオウ(20),12.023059,-36.165882,20
アラブルタケ(20),13.998169,-17.280542,20
ウネルミナモ(20),10.96648,19.166857,20
ネクロズマ(20),12.804818,0.44918743,20
テツノカイナ(20),-6.9230714,4.077256,20
イダイトウ(20),7.7518563,9.2540245,20
ドータクン(20),30.737152,17.25394,20
ゾロアーク(20),-7.944971,6.3497896,20
ドリュウズ(20),5.6943665,-20.4383,20
バンギラス(20),12.254697,-12.523714,20
ジャローダ(20),0.23946853,21.600216,20
イダイナキバ(20),17.429867,-1.1797748,20
ロトム(20),12.052562,-39.026707,20
デカヌチャン(20),-16.368126,-2.8538368,20
テツノブジン(20),-12.226005,19.017004,20
パルシェン(20),13.322553,-2.1724281,20
ウインディ(20),-3.023442,-15.113691,20
エアームド(20),11.172155,17.120953,20
エルフーン(20),20.647905,22.72428,20
パーモット(20),31.14557,6.0609193,20
トドロクツキ(20),9.419069,-10.428405,20
ギャラドス(20),28.567997,-13.737091,20
マリルリ(20),39.33877,2.6366253,20
オリーヴァ(20),4.2792954,24.838657,20
チオンジェン(20),-7.734751,-20.451591,20
ヌメルゴン(20),6.613936,3.6049328,20
ガブリアス(20),19.885939,-31.272533,20
マンムー(20),-3.7389922,20.287786,20
ケンタロス(20),21.250978,-14.978258,20
ヤドラン(20),-1.3169781,3.938682,20
テツノカシラ(20),30.193008,-0.071459435,20
スナノケガワ(20),6.0107427,1.9281317,20
エレキブル(20),18.436743,-15.001708,20
シャンデラ(20),-2.3651779,-0.7760199,20
マスカーニャ(20),40.084045,-10.498209,20
グレンアルマ(20),18.518105,-24.92061,20
ブリムオン(20),26.881338,-21.408075,20
ドヒドイデ(20),-37.779068,17.309696,20
タケルライコ(20),3.457141,3.3146744,20
クレッフィ(20),-3.721688,-3.1735022,20
チャーレム(20),29.878395,-2.373942,20
シャワーズ(20),15.84712,21.374887,20
ポリゴンＺ(20),30.38776,4.8739295,20
ブラッキー(20),-0.6736203,-30.73364,20
エーフィ(20),6.169205,-15.583587,20
ハピナス(20),-29.021885,7.9401984,20
キュレム(20),10.279233,-2.442067,20
ギラティナ(20),9.01908,-4.909832,20
ルカリオ(20),24.608002,11.849756,20
テツノイサハ(20),6.0446525,-10.501221,20
キュウコン(20),12.223503,22.712233,20
サーフゴー(20),-35.433575,-8.60851,20
フシギバナ(20),11.87665,-19.084568,20
イッカネズミ(20),11.527544,-22.73952,20
ピクシー(20),-7.3290606,7.675252,20
メブキジカ(20),29.620667,6.493095,20
モルペコ(20),12.751477,-6.921897,20
サケブシッポ(20),-9.489593,-10.115341,20
キチキギス(20),-1.3353435,-9.273152,20
ラティアス(20),8.4127245,6.852794,20
バシャーモ(20),10.502407,11.337619,20
サンダー(20),-10.27345,15.915043,20
モロバレル(20),-32.89998,-22.565092,20
クレセリア(20),9.57367,-4.9211307,20
ゴウカザル(20),28.751013,11.130573,20
イエッサン(20),-7.931877,-32.639732,20
ウルガモス(20),-16.068598,-24.100746,20
ダグトリオ(20),-11.416662,-26.59085,20
ストライク(20),32.097427,0.8848743,20
ハリーセン(20),4.462536,-8.701815,20
ミュウツー(20),7.129881,-9.14169,20
ファイヤー(20),-2.8418086,8.252269,20
パオジアン(21),6.958923,1.6579968,21
ハバタクカミ(21),32.709236,-1.9728922,21
カイリュー(21),-38.305737,4.9510207,21
ウーラオス(21),5.1090417,-26.387857,21
バドレックス(21),-23.437204,-30.8668,21
ガチグマ(21),8.1129875,-27.322845,21
オーガポン(21),-1.3154647,18.61067,21
ランドロス(21),-15.347877,32.080128,21
ディンルー(21),19.44139,17.88911,21
ミライドン(21),11.5149355,4.979602,21
ヘイラッシャ(21),-24.7506,17.410555,21
ミミッキュ(21),-28.966072,-1.4950941,21
グライオン(21),-1.9168059,16.677723,21
ハッサム(21),-23.722616,-33.00705,21
イーユイ(21),-12.569428,25.477757,21
オオニューラ(21),33.25232,-7.2216887,21
ブリジュラス(21),17.324123,2.8537817,21
ドオー(21),-13.520138,22.935259,21
コライドン(21),-0.89883035,26.001598,21
キョジオーン(21),-15.645349,33.99689,21
ラウドボーン(21),-16.244034,13.950635,21
テツノワダチ(21),12.05278,10.8428,21
オーロンゲ(21),31.565207,-4.6386666,21
ムゲンダイナ(21),-0.6490683,13.4941,21
ママンボウ(21),20.700533,-17.084139,21
カイオーガ(21),-4.1961584,-4.5929613,21
メタモン(21),-7.1827226,-5.75266,21
ゴリランダー(21),11.556712,-20.428171,21
アーマーガア(21),-24.653574,-19.82983,21
キラフロル(21),9.045177,28.708366,21
テラパゴス(21),3.2734036,25.29496,21
キノガッサ(21),-25.46607,-9.699215,21
ザシアン(21),-9.28198,-8.01763,21
テツノカイナ(21),-2.0598338,-13.847088,21
ホウオウ(21),-9.22295,14.083457,21
アシレーヌ(21),28.523224,9.258311,21
ネクロズマ(21),22.985884,13.649178,21
ウネルミナモ(21),-1.3047404,18.55434,21
カバルドン(21),23.597858,22.594948,21
ルナアーラ(21),5.805857,8.156751,21
イダイトウ(21),17.374344,19.502594,21
テツノブジン(21),-14.493405,-3.4412,21
イダイナキバ(21),-2.4358451,-10.017446,21
ヌメルゴン(21),-9.916571,15.834348,21
クレベース(21),-6.304544,30.128956,21
マリルリ(21),39.312824,2.4448917,21
チオンジェン(21),9.106598,-8.20553,21
バンギラス(21),12.125259,-12.476134,21
トドロクツキ(21),15.675809,-24.55774,21
ゴチルゼル(21),9.975056,1.5893867,21
ルギア(21),-16.823652,-0.23323314,21
エルフーン(21),-29.173042,4.446285,21
ラティオス(21),13.530675,-36.009064,21
テツノツツミ(21),3.0196824,22.784899,21
ベトベトン(21),27.552813,-9.447687,21
マタドガス(21),13.689467,-10.156068,21
ラグラージ(21),-3.317999,-0.03579531,21
キュレム(21),6.099797,-19.83074,21
イエッサン(21),-7.81004,-32.64502,21
グラードン(21),12.229683,-28.961184,21
テツノカシラ(21),-23.39875,8.308753,21
アラブルタケ(21),13.062796,-21.540274,21
サケブシッポ(21),24.102798,9.084959,21
ウガツホムラ(21),3.0639257,0.37753773,21
テツノドクガ(21),-12.957032,-8.344239,21
ヒードラン(21),-3.3991196,30.861807,21
ドレディア(21),14.161158,-7.7072153,21
ガオガエン(21),24.833578,6.7865825,21
ドドゲザン(21),8.358613,-30.895788,21
サーフゴー(21),-35.81096,-8.447782,21
タケルライコ(21),7.6971006,8.534586,21
ドータクン(21),30.734325,17.284971,21
カビゴン(21),7.665517,1.698324,21
セグレイブ(21),36.99408,-19.663221,21
ソウブレイズ(21),-25.252527,33.447056,21
レジエレキ(21),-5.2699723,24.55646,21
ドヒドイデ(21),-37.8318,17.609406,21
ラッキー(21),-29.663765,24.099424,21
ムクホーク(21),26.726635,12.816469,21
ユキノオー(21),-8.049614,-21.662472,21
コバルオン(21),10.836049,6.848155,21
バシャーモ(21),7.941918,1.9232991,21
マルマイン(21),13.373603,7.0096345,21
ディアルガ(21),-18.59306,-9.813773,21
バサギリ(21),21.663843,6.2191706,21
スナノケガワ(21),22.020546,-1.326655,21
ギャラドス(21),28.31456,-13.731478,21
エアームド(21),15.04486,-5.7156725,21
グレイシア(21),5.496547,11.901798,21
レックウザ(21),15.173147,-4.1601243,21
ハハコモリ(21),23.518764,5.860745,21
エーフィ(21),5.8331337,-15.129828,21
シャワーズ(21),15.868678,21.34841,21
ハピナス(21),-29.499315,7.7954593,21
パーモット(21),30.424791,5.7887697,21
ケンタロス(21),20.981985,-15.051267,21
ヤドラン(21),-1.5160415,3.7805014,21
ラプラス(21),13.722816,21.660917,21
イッカネズミ(21),11.473919,-22.90693,21
ウェーニバル(21),1.6591185,7.729223,21
レシラム(21),5.7826004,-10.136932,21
レジドラゴ(21),-3.8695135,-22.093092,21
ポリゴン２(21),18.570545,1.985074,21
ハリーマン(21),28.735529,-4.6702137,21
ピクシー(21),-20.642033,-0.4840244,21
イルカマン(21),7.0712595,19.829433,21
ウルガモス(21),-15.845054,-23.895851,21
マイナン(21),14.141566,-0.44846162,21
アグノム(21),20.35792,3.925296,21
テツノイサハ(21),11.0398035,-3.857747,21
テツノコウベ(21),10.91882,-16.741146,21
ブリムオン(21),26.259203,-21.518894,21
ヤドキング(21),28.742395,13.951715,21
ネッコアラ(21),-9.589687,7.525639,21
ルカリオ(21),24.854097,12.021358,21
ポットデス(21),14.960247,25.898018,21
ダイケンキ(21),-0.04531427,21.149044,21
ブリジュラス(22),-27.1222,15.860334,22
カイリュー(22),-38.896175,5.30695,22
ガチグマ(22),-25.829077,-14.843138,22
サーフゴー(22),-36.334766,-8.546339,22
ミミッキュ(22),-29.959646,-0.6044666,22
マスカーニャ(22),40.588894,-10.025677,22
アシレーヌ(22),21.316628,22.405025,22
ガブリアス(22),19.426456,-32.17076,22
グライオン(22),-11.85714,21.202305,22
ヘイラッシャ(22),-25.531769,18.05337,22
オオニューラ(22),-3.5515063,-24.715265,22
アーマーガア(22),-24.809593,-18.45842,22
ウルガモス(22),-16.461424,-24.816092,22
ラウドボーン(22),-17.441856,14.5460005,22
キュウコン(22),-4.888849,-14.666433,22
セグレイブ(22),37.334393,-19.60483,22
ドラパルト(22),-5.9507685,21.821209,22
イダイトウ(22),-18.333986,-6.8413305,22
コノヨザル(22),-0.13155924,-40.545338,22
サザンドラ(22),-17.150852,-10.477256,22
クエスパトラ(22),1.798383,-23.700129,22
ハピナス(22),-29.198235,8.243702,22
ママンボウ(22),-10.745534,-11.46483,22
ドドゲザン(22),8.688866,-30.538168,22
ハッサム(22),-23.291885,-33.815895,22
キノガッサ(22),-26.128155,-9.128933,22
イエッサン(22),-8.343376,-32.25153,22
ドオー(22),-12.579935,22.42768,22
ポリゴン２(22),-1.699321,13.991971,22
キョジオーン(22),-15.295047,34.405125,22
ドヒドイデ(22),-37.280396,16.292717,22
バンギラス(22),12.81105,-12.588613,22
ジャローダ(22),-15.166836,-20.85705,22
ケンタロス(22),20.985798,-15.33574,22
エルレイド(22),-6.7077827,-12.345033,22
ペリッパー(22),-13.941979,-15.841729,22
ソウブレイズ(22),-25.46476,33.536526,22
カバルドン(22),22.511425,23.086332,22
キラフロル(22),8.633053,28.056108,22
ヌメルゴン(22),2.0819528,3.4320605,22
ピクシー(22),-12.923123,20.862787,22
パーモット(22),31.07833,6.331592,22
マタドガス(22),0.7563624,-4.7677217,22
ミミズズ(22),-13.722895,-39.664738,22
バクフーン(22),25.082169,3.7012942,22
エアームド(22),-31.705557,-6.232128,22
デカヌチャン(22),-15.948742,-2.5126486,22
イルカマン(22),7.328445,20.590603,22
エースバーン(22),27.542475,-9.478376,22
ドーブル(22),-9.113215,0.4851044,22
ウェーニバル(22),2.1044788,7.8081875,22
ニョロトノ(22),-29.827852,-21.606188,22
ヤドキング(22),4.108014,20.033588,22
ドリュウズ(22),17.449003,0.49452788,22
ブリムオン(22),26.644989,-21.8604,22
ラッキー(22),-30.734465,24.156021,22
グレンアルマ(22),18.488686,-24.895287,22
ブラッキー(22),-0.44062746,-31.279596,22
オノノクス(22),-5.836109,1.78639,22
ハリーマン(22),6.130843,36.48157,22
ロトム(22),11.936351,-39.293148,22
ラグラージ(22),-14.19771,14.854646,22
ウインディ(22),-2.9311655,-15.041869,22
モロバレル(22),-32.625454,-22.95319,22
ダイケンキ(22),8.605349,3.4622054,22
カラミンゴ(22),24.647844,2.8480413,22
ゲンガー(22),20.433073,-0.42945296,22
マフォクシー(22),0.71162415,36.07354,22
ゴチルゼル(22),-25.66118,-15.360054,22
マンムー(22),3.6021461,-7.6646523,22
マリルリ(22),39.0927,2.4391782,22
フワライド(22),-21.28134,8.1022835,22
シャンデラ(22),-2.8531806,1.3349663,22
ジャラランガ(22),38.382244,-9.250714,22
ゴリランダー(22),-0.6193337,-21.58657,22
バシャーモ(22),25.996462,7.256569,22
ルカリオ(22),24.50165,11.65517,22
オーロンゲ(22),30.108044,-3.7972817,22
マホイップ(22),26.011932,-1.9827254,22
サンダース(22),38.212177,11.83714,22
クワガノン(22),21.920244,8.977898,22
ヤドラン(22),-1.7493527,3.8953712,22
ミロカロス(22),12.692507,28.887156,22
オンバーン(22),26.704105,0.02822531,22
マルマイン(22),-13.886765,34.647343,22
ゲッコウガ(22),2.006713,-11.704674,22
バルジーナ(22),1.3704404,-6.968678,22
カビゴン(22),0.6649265,-29.404875,22
イッカネズミ(22),10.665819,-22.339855,22
キレイハナ(22),15.684894,16.773264,22
ジバコイル(22),1.78407,36.959167,22
モスノウ(22),1.9799523,-21.148203,22
ポットデス(22),15.289405,-7.840938,22
ゾロアーク(22),-7.010242,-7.6494374,22
エーフィ(22),5.9775777,-14.630509,22
ポリゴンＺ(22),5.7095227,-5.2721925,22
フライゴン(22),-6.1225266,-17.76737,22
ギャラドス(22),29.179401,-14.039475,22
カミツオロチ(22),-10.386766,21.029768,22
バルビート(22),20.205057,-12.172726,22
ジュナイパー(22),2.4791515,0.5106715,22
ガオガエン(22),8.642597,7.006088,22
リーフィア(22),24.095327,-8.902125,22
コータス(22),17.43584,31.887682,22
ナッシー(22),0.9044813,-13.094698,22
ドータクン(22),30.720366,17.617096,22
エンニュート(22),8.964824,11.199506,22
ベトベトン(22),6.8142686,5.098038,22
パルシェン(22),13.417834,-2.2013555,22
クレベース(22),-6.736881,29.733452,22
ルチャブル(22),23.36804,0.32561624,22
ストリンダー(22),5.583185,-6.113469,22
マニューラ(22),-0.75983626,-21.356749,22
ラプラス(22),15.815318,-6.612859,22
モトトカゲ(22),14.789872,-17.904535,22
ユキノオー(22),-8.21007,-21.854942,22
